,Unnamed: 0,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,begin_month,credit
8768,8769,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,21664,0,0,1,0,,29.0,2.0
8769,8770,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,16988,1434,1,1,0,,28.0,2.0
8770,8771,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16197,3000,0,0,0,Drivers,39.0,2.0
8771,8772,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,10323,2622,1,1,1,Managers,31.0,1.0
8772,8773,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,19431,6226,0,0,0,High skill tech staff,25.0,2.0
8773,8774,F,Y,Y,0,202500.0,State servant,Higher education,Single / not married,House / apartment,22101,15038,0,1,0,,37.0,2.0
8774,8775,F,N,N,0,360000.0,Commercial associate,Higher education,Separated,House / apartment,18168,3931,1,1,0,,13.0,2.0
8775,8776,F,Y,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,14419,2407,1,1,0,,22.0,1.0
8776,8777,F,N,N,1,202500.0,State servant,Secondary / secondary special,Single / not married,Municipal apartment,19272,6216,0,1,0,Cooking staff,13.0,2.0
8777,8778,F,Y,Y,3,243000.0,Commercial associate,Higher education,Single / not married,Rented apartment,23198,1112,0,0,0,Managers,6.0,2.0
8778,8779,F,N,Y,0,72000.0,Working,Secondary / secondary special,Widow,House / apartment,19923,2078,1,1,0,Cleaning staff,23.0,1.0
8779,8780,F,N,Y,0,112500.0,Working,Higher education,Married,With parents,9310,825,0,0,0,Core staff,25.0,2.0
8780,8781,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,24094,0,0,1,0,,22.0,2.0
8781,8782,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,10628,828,0,0,1,Managers,24.0,0.0
8782,8783,F,N,N,0,90000.0,Working,Higher education,Married,House / apartment,11388,4167,0,0,0,High skill tech staff,2.0,1.0
8783,8784,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,20578,0,0,1,0,,60.0,2.0
8784,8785,F,N,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,20596,5156,0,0,0,High skill tech staff,28.0,2.0
8785,8786,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,12029,4570,0,0,0,Laborers,4.0,1.0
8786,8787,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,17158,2990,0,0,0,Sales staff,24.0,1.0
8787,8788,M,N,Y,0,211500.0,Working,Secondary / secondary special,Single / not married,House / apartment,10072,1101,1,1,0,Core staff,13.0,1.0
8788,8789,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,23137,0,0,0,0,,31.0,2.0
8789,8790,M,N,Y,1,117000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15335,1569,0,0,0,Laborers,5.0,2.0
8790,8791,F,Y,Y,0,315000.0,State servant,Higher education,Married,House / apartment,19571,1081,0,0,1,Drivers,33.0,1.0
8791,8792,M,Y,Y,3,270000.0,Working,Higher education,Married,House / apartment,15174,582,0,0,0,,36.0,1.0
8792,8793,F,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,21955,0,0,1,0,,47.0,2.0
8793,8794,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,21396,1013,0,0,1,High skill tech staff,8.0,2.0
8794,8795,F,Y,Y,0,292500.0,Commercial associate,Higher education,Married,House / apartment,18409,3482,0,0,0,Sales staff,26.0,2.0
8795,8796,F,Y,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,10014,1386,0,0,0,Medicine staff,44.0,2.0
8796,8797,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12736,2725,0,0,0,Laborers,26.0,2.0
8797,8798,F,N,Y,1,247500.0,Commercial associate,Higher education,Married,House / apartment,14371,1325,0,0,1,Managers,27.0,2.0
8798,8799,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,22062,0,0,1,0,,45.0,2.0
8799,8800,F,Y,N,0,225000.0,Working,Higher education,Civil marriage,House / apartment,14438,2433,0,0,0,Managers,38.0,2.0
8800,8801,M,Y,Y,0,292500.0,Working,Higher education,Civil marriage,House / apartment,16573,1616,0,0,0,Managers,14.0,1.0
8801,8802,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,9120,1693,0,0,0,Laborers,16.0,1.0
8802,8803,F,N,N,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,12845,1278,0,0,0,Sales staff,21.0,2.0
8803,8804,M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,20017,2020,0,0,0,Drivers,24.0,2.0
8804,8805,F,Y,N,1,157500.0,Working,Higher education,Married,House / apartment,11900,2828,0,0,0,Laborers,46.0,2.0
8805,8806,M,N,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,13326,2588,1,0,0,Laborers,24.0,2.0
8806,8807,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,24239,0,0,0,0,,5.0,0.0
8807,8808,F,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,14887,2599,0,0,0,Managers,49.0,2.0
8808,8809,F,Y,N,1,337500.0,Working,Higher education,Married,House / apartment,10542,2607,0,0,0,,13.0,2.0
8809,8810,M,N,N,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,21388,1830,0,0,0,Security staff,2.0,1.0
8810,8811,M,Y,N,2,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14670,6957,0,1,0,,15.0,2.0
8811,8812,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,18008,2361,1,0,0,,28.0,2.0
8812,8813,F,N,Y,1,63000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14550,2987,0,0,0,Sales staff,39.0,2.0
8813,8814,F,Y,N,0,270000.0,Working,Higher education,Married,House / apartment,19963,1235,0,1,0,Medicine staff,32.0,1.0
8814,8815,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,With parents,15131,6456,0,0,0,Core staff,34.0,1.0
8815,8816,M,Y,Y,0,256500.0,Commercial associate,Higher education,Married,House / apartment,21503,1674,0,0,1,Core staff,6.0,2.0
8816,8817,F,Y,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,14966,170,0,0,0,,48.0,2.0
8817,8818,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,10675,1284,1,0,0,Core staff,39.0,2.0
8818,8819,F,Y,N,1,108000.0,Commercial associate,Higher education,Married,House / apartment,16138,431,1,0,0,Sales staff,42.0,2.0
8819,8820,M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,21871,979,0,0,0,Drivers,46.0,2.0
8820,8821,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,22897,1812,0,0,0,Managers,39.0,2.0
8821,8822,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,19686,1131,0,0,0,Laborers,9.0,1.0
8822,8823,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,14172,3931,0,0,0,Laborers,1.0,1.0
8823,8824,F,N,Y,0,166500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,16068,2722,0,1,0,Laborers,55.0,2.0
8824,8825,F,N,N,0,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15803,9029,0,1,0,High skill tech staff,37.0,2.0
8825,8826,F,Y,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,13811,3380,0,0,0,Laborers,51.0,0.0
8826,8827,M,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,19834,477,0,0,0,Managers,3.0,1.0
8827,8828,M,Y,N,0,360000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,15203,2068,1,0,0,Laborers,40.0,2.0
8828,8829,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,22115,0,0,1,0,,17.0,2.0
8829,8830,F,N,Y,0,58500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,19566,6129,1,0,0,Core staff,50.0,2.0
8830,8831,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,19826,1048,0,0,0,Cleaning staff,30.0,2.0
8831,8832,F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,14578,7346,0,0,0,Laborers,57.0,2.0
8832,8833,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,10573,1185,1,1,0,Medicine staff,56.0,2.0
8833,8834,F,N,Y,0,112500.0,State servant,Higher education,Married,Municipal apartment,22339,4540,0,0,0,Accountants,15.0,2.0
8834,8835,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,18540,1534,0,0,0,Sales staff,18.0,1.0
8835,8836,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,20014,249,1,1,0,Security staff,36.0,2.0
8836,8837,M,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,14677,3938,1,0,0,Laborers,35.0,2.0
8837,8838,M,Y,Y,1,450000.0,Working,Higher education,Married,Office apartment,18476,2625,0,0,0,Managers,11.0,2.0
8838,8839,F,N,N,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,22527,0,0,0,0,,39.0,2.0
8839,8840,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,18719,1473,1,1,0,Laborers,32.0,2.0
8840,8841,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,19318,918,1,1,0,Laborers,6.0,1.0
8841,8842,M,N,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,10860,1001,1,0,0,Security staff,7.0,2.0
8842,8843,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,23341,5437,0,0,0,Medicine staff,6.0,2.0
8843,8844,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12612,2877,0,1,0,,24.0,2.0
8844,8845,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,14312,4480,1,1,0,Laborers,54.0,0.0
8845,8846,F,N,Y,0,333000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,22218,0,0,0,0,,25.0,2.0
8846,8847,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,11627,2128,0,0,0,,57.0,2.0
8847,8848,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,21502,3122,0,0,0,Accountants,35.0,0.0
8848,8849,M,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,17257,3236,0,0,0,Drivers,6.0,1.0
8849,8850,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,16689,0,0,0,0,,5.0,2.0
8850,8851,M,Y,Y,2,265500.0,Working,Higher education,Married,House / apartment,11630,1904,0,0,0,Laborers,33.0,1.0
8851,8852,F,N,N,0,121500.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,13735,679,1,0,0,Laborers,9.0,1.0
8852,8853,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,13686,1256,0,0,0,Cooking staff,29.0,1.0
8853,8854,M,N,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,14339,316,1,0,0,Core staff,51.0,2.0
8854,8855,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,23483,0,0,0,0,,18.0,0.0
8855,8856,F,N,Y,0,49500.0,Pensioner,Secondary / secondary special,Married,House / apartment,21768,0,0,1,0,,36.0,2.0
8856,8857,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,22976,0,0,0,0,,12.0,2.0
8857,8858,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,15089,5231,0,0,0,,4.0,1.0
8858,8859,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,19488,3119,1,0,0,Sales staff,37.0,2.0
8859,8860,F,N,Y,2,189000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,13788,351,0,1,0,,2.0,1.0
8860,8861,F,Y,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,21216,3641,0,0,0,Managers,38.0,2.0
8861,8862,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,18744,2988,0,0,0,Private service staff,8.0,2.0
8862,8863,F,Y,Y,0,540000.0,Commercial associate,Higher education,Married,House / apartment,13758,2535,0,0,1,Managers,28.0,2.0
8863,8864,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,18843,2543,0,0,0,Medicine staff,27.0,2.0
8864,8865,M,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,10886,742,0,0,0,Drivers,8.0,2.0
8865,8866,M,N,Y,0,198000.0,Pensioner,Higher education,Married,House / apartment,24662,0,0,0,0,,6.0,2.0
8866,8867,M,Y,Y,0,450000.0,Working,Higher education,Married,House / apartment,19087,4434,0,1,0,Managers,29.0,2.0
8867,8868,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,20907,0,0,0,0,,34.0,0.0
8868,8869,F,N,Y,0,180000.0,Working,Higher education,Single / not married,House / apartment,22730,13415,1,1,0,Sales staff,17.0,2.0
8869,8870,F,Y,N,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,14436,401,0,0,0,Sales staff,10.0,0.0
8870,8871,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,17816,6195,0,0,0,,41.0,2.0
8871,8872,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,16589,1497,0,0,0,Core staff,25.0,2.0
8872,8873,M,N,N,1,202500.0,Commercial associate,Higher education,Married,House / apartment,13040,1223,1,0,0,Core staff,42.0,0.0
8873,8874,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15466,2269,0,1,0,Low-skill Laborers,39.0,2.0
8874,8875,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17840,1993,0,1,1,High skill tech staff,48.0,1.0
8875,8876,M,N,Y,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,9941,319,0,0,1,Low-skill Laborers,15.0,2.0
8876,8877,F,Y,N,0,247500.0,State servant,Higher education,Single / not married,House / apartment,16918,4174,1,0,0,Managers,29.0,2.0
8877,8878,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,Rented apartment,23532,0,0,1,0,,7.0,1.0
8878,8879,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21720,0,0,1,0,,20.0,2.0
8879,8880,F,Y,N,1,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,10433,2959,0,0,0,,22.0,1.0
8880,8881,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,14400,2512,0,0,0,Medicine staff,18.0,2.0
8881,8882,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,19657,2774,0,1,0,,18.0,2.0
8882,8883,M,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,11964,4280,0,0,0,Laborers,8.0,1.0
8883,8884,F,N,Y,0,162000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12369,1432,1,1,0,Managers,60.0,2.0
8884,8885,F,N,N,0,171000.0,Working,Secondary / secondary special,Separated,Office apartment,16241,8862,1,0,0,Drivers,5.0,0.0
8885,8886,F,N,N,0,207000.0,Working,Secondary / secondary special,Married,House / apartment,14690,5064,0,0,0,,25.0,1.0
8886,8887,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,21635,0,0,1,0,,52.0,1.0
8887,8888,M,N,N,0,121500.0,Working,Higher education,Married,House / apartment,9740,3030,0,0,0,,18.0,2.0
8888,8889,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,20978,0,0,1,0,,33.0,2.0
8889,8890,M,N,N,1,157500.0,Working,Higher education,Separated,With parents,10862,1160,1,1,0,Laborers,10.0,2.0
8890,8891,F,Y,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,21179,0,0,0,0,,37.0,2.0
8891,8892,F,N,Y,2,54000.0,Working,Secondary / secondary special,Married,House / apartment,9690,2307,1,1,0,Sales staff,43.0,2.0
8892,8893,F,N,Y,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,17216,1138,0,0,0,Laborers,10.0,2.0
8893,8894,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,9791,1344,0,0,1,Sales staff,39.0,1.0
8894,8895,F,N,N,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,16509,2013,1,1,0,Sales staff,13.0,2.0
8895,8896,F,N,Y,2,225000.0,Working,Higher education,Married,Co-op apartment,15377,341,0,0,0,Laborers,18.0,1.0
8896,8897,F,Y,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15375,3200,0,0,1,Laborers,48.0,0.0
8897,8898,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,17482,2264,0,0,0,Sales staff,22.0,2.0
8898,8899,F,N,N,0,112500.0,Commercial associate,Higher education,Single / not married,With parents,9052,227,0,0,0,Laborers,4.0,1.0
8899,8900,F,Y,N,0,562500.0,Working,Higher education,Married,House / apartment,14654,2836,1,0,0,Managers,11.0,1.0
8900,8901,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,14601,7900,0,1,0,Laborers,29.0,0.0
8901,8902,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,11809,536,0,0,1,Accountants,25.0,2.0
8902,8903,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,19702,9870,1,1,0,,28.0,2.0
8903,8904,M,Y,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,19011,3273,0,0,0,Drivers,55.0,2.0
8904,8905,F,Y,Y,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,13424,5251,0,0,0,,24.0,2.0
8905,8906,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,Rented apartment,10414,2742,1,1,0,Laborers,6.0,2.0
8906,8907,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,16023,965,0,1,0,Drivers,37.0,0.0
8907,8908,M,N,Y,0,202500.0,Working,Higher education,Single / not married,House / apartment,12389,1874,0,0,0,High skill tech staff,42.0,2.0
8908,8909,F,N,N,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,20037,4929,0,1,0,Laborers,13.0,2.0
8909,8910,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,With parents,16182,2827,1,1,0,Cooking staff,21.0,2.0
8910,8911,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,18596,7288,0,0,0,Core staff,1.0,1.0
8911,8912,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,13194,809,0,0,0,Drivers,23.0,2.0
8912,8913,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,17058,628,0,1,1,Sales staff,5.0,2.0
